frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
385,192.168.70.129,192.168.70.150,8081,,46476,,6,28
386,192.168.70.150,192.168.70.129,46476,,8081,,6,28
387,192.168.70.150,192.168.70.129,37894,,502,,6,21
388,192.168.70.129,192.168.70.150,502,,37894,,6,21
389,192.168.70.150,192.168.70.129,37894,,502,,6,21
390,,,,,,,,N/A
391,192.168.70.150,192.168.70.129,46490,,8081,,6,29
392,192.168.70.129,192.168.70.150,8081,,46490,,6,29
393,192.168.70.150,192.168.70.129,46490,,8081,,6,29
394,192.168.70.150,192.168.70.129,46490,,8081,,6,29
395,192.168.70.129,192.168.70.150,8081,,46490,,6,29
396,192.168.70.129,192.168.70.150,8081,,46490,,6,29
397,192.168.70.129,192.168.70.150,8081,,46490,,6,29
398,192.168.70.150,192.168.70.129,46490,,8081,,6,29
399,192.168.70.150,192.168.70.129,46490,,8081,,6,29
400,192.168.70.129,192.168.70.150,8081,,46490,,6,29
401,192.168.70.150,192.168.70.129,46490,,8081,,6,29
402,192.168.70.150,192.168.70.129,46490,,8081,,6,29
403,192.168.70.129,192.168.70.150,8081,,46490,,6,29
404,192.168.70.150,192.168.70.129,46490,,8081,,6,29
405,192.168.70.150,192.168.70.129,37894,,502,,6,21
406,192.168.70.129,192.168.70.150,502,,37894,,6,21
407,192.168.70.150,192.168.70.129,37894,,502,,6,21
408,192.168.70.129,209.250.254.15,,57809,,21116,17,14
409,209.250.254.15,192.168.70.129,,21116,,57809,17,14
410,192.168.70.150,192.168.70.129,56200,,8081,,6,30
411,192.168.70.129,192.168.70.150,8081,,56200,,6,30
412,192.168.70.150,192.168.70.129,56200,,8081,,6,30
413,192.168.70.150,192.168.70.129,56200,,8081,,6,30
414,192.168.70.129,192.168.70.150,8081,,56200,,6,30
415,192.168.70.129,192.168.70.150,8081,,56200,,6,30
416,192.168.70.129,192.168.70.150,8081,,56200,,6,30
417,192.168.70.150,192.168.70.129,56200,,8081,,6,30
418,192.168.70.150,192.168.70.129,56200,,8081,,6,30
419,192.168.70.129,192.168.70.150,8081,,56200,,6,30
420,192.168.70.150,192.168.70.129,56200,,8081,,6,30
421,192.168.70.150,192.168.70.129,56200,,8081,,6,30
422,192.168.70.129,192.168.70.150,8081,,56200,,6,30
423,192.168.70.150,192.168.70.129,56200,,8081,,6,30
424,192.168.70.150,192.168.70.129,37894,,502,,6,21
425,192.168.70.129,192.168.70.150,502,,37894,,6,21
426,192.168.70.150,192.168.70.129,37894,,502,,6,21
427,192.168.70.150,192.168.70.129,56212,,8081,,6,31
428,192.168.70.129,192.168.70.150,8081,,56212,,6,31
