frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
339,192.168.70.150,192.168.70.129,56744,,8081,,6,22
340,192.168.70.150,192.168.70.129,56744,,8081,,6,22
341,192.168.70.129,192.168.70.150,8081,,56744,,6,22
342,192.168.70.129,192.168.70.150,8081,,56744,,6,22
343,192.168.70.129,192.168.70.150,8081,,56744,,6,22
344,192.168.70.150,192.168.70.129,56744,,8081,,6,22
345,192.168.70.150,192.168.70.129,56744,,8081,,6,22
346,192.168.70.129,192.168.70.150,8081,,56744,,6,22
347,192.168.70.150,192.168.70.129,56744,,8081,,6,22
348,192.168.70.150,192.168.70.129,56744,,8081,,6,22
349,192.168.70.129,192.168.70.150,8081,,56744,,6,22
350,192.168.70.150,192.168.70.129,56744,,8081,,6,22
351,192.168.70.150,192.168.70.129,46950,,502,,6,1
352,192.168.70.129,192.168.70.150,502,,46950,,6,1
353,192.168.70.150,192.168.70.129,46950,,502,,6,1
354,192.168.70.150,192.168.70.129,56746,,8081,,6,23
355,192.168.70.129,192.168.70.150,8081,,56746,,6,23
356,192.168.70.150,192.168.70.129,56746,,8081,,6,23
357,192.168.70.150,192.168.70.129,56746,,8081,,6,23
358,192.168.70.129,192.168.70.150,8081,,56746,,6,23
359,192.168.70.129,192.168.70.150,8081,,56746,,6,23
360,192.168.70.129,192.168.70.150,8081,,56746,,6,23
361,192.168.70.150,192.168.70.129,56746,,8081,,6,23
362,192.168.70.150,192.168.70.129,56746,,8081,,6,23
363,192.168.70.129,192.168.70.150,8081,,56746,,6,23
364,192.168.70.150,192.168.70.129,56746,,8081,,6,23
365,192.168.70.150,192.168.70.129,56746,,8081,,6,23
366,192.168.70.129,192.168.70.150,8081,,56746,,6,23
367,192.168.70.150,192.168.70.129,56746,,8081,,6,23
368,192.168.70.150,192.168.70.129,46950,,502,,6,1
369,192.168.70.129,192.168.70.150,502,,46950,,6,1
370,192.168.70.150,192.168.70.129,46950,,502,,6,1
371,192.168.70.129,84.17.62.6,49306,,443,,6,4
372,84.17.62.6,192.168.70.129,443,,49306,,6,4
373,192.168.70.150,192.168.70.129,59232,,8081,,6,24
374,192.168.70.129,192.168.70.150,8081,,59232,,6,24
375,192.168.70.150,192.168.70.129,59232,,8081,,6,24
376,192.168.70.150,192.168.70.129,59232,,8081,,6,24
377,192.168.70.129,192.168.70.150,8081,,59232,,6,24
378,192.168.70.129,192.168.70.150,8081,,59232,,6,24
379,192.168.70.129,192.168.70.150,8081,,59232,,6,24
380,192.168.70.150,192.168.70.129,59232,,8081,,6,24
381,192.168.70.150,192.168.70.129,59232,,8081,,6,24
382,192.168.70.129,192.168.70.150,8081,,59232,,6,24
383,192.168.70.150,192.168.70.129,59232,,8081,,6,24
384,192.168.70.150,192.168.70.129,59232,,8081,,6,24
385,192.168.70.129,192.168.70.150,8081,,59232,,6,24
386,192.168.70.150,192.168.70.129,59232,,8081,,6,24
387,192.168.70.150,192.168.70.129,46950,,502,,6,1
388,192.168.70.129,192.168.70.150,502,,46950,,6,1
389,192.168.70.150,192.168.70.129,46950,,502,,6,1
390,192.168.70.150,192.168.70.129,59244,,8081,,6,25
391,192.168.70.129,192.168.70.150,8081,,59244,,6,25
392,192.168.70.150,192.168.70.129,59244,,8081,,6,25
393,192.168.70.150,192.168.70.129,59244,,8081,,6,25
394,192.168.70.129,192.168.70.150,8081,,59244,,6,25
395,192.168.70.129,192.168.70.150,8081,,59244,,6,25
396,192.168.70.150,192.168.70.129,59244,,8081,,6,25
397,192.168.70.129,192.168.70.150,8081,,59244,,6,25
398,192.168.70.150,192.168.70.129,59244,,8081,,6,25
399,192.168.70.129,192.168.70.150,8081,,59244,,6,25
