frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
2662,198.55.107.156,10.7.10.103,80,,49204,,6,8
2663,198.55.107.156,10.7.10.103,80,,49204,,6,8
2664,10.7.10.103,198.55.107.156,49204,,80,,6,8
2665,198.55.107.156,10.7.10.103,80,,49204,,6,8
2666,198.55.107.156,10.7.10.103,80,,49204,,6,8
2667,10.7.10.103,198.55.107.156,49204,,80,,6,8
2668,198.55.107.156,10.7.10.103,80,,49204,,6,8
2669,198.55.107.156,10.7.10.103,80,,49204,,6,8
2670,198.55.107.156,10.7.10.103,80,,49204,,6,8
2671,198.55.107.156,10.7.10.103,80,,49204,,6,8
2672,10.7.10.103,198.55.107.156,49204,,80,,6,8
2673,198.55.107.156,10.7.10.103,80,,49204,,6,8
2674,198.55.107.156,10.7.10.103,80,,49204,,6,8
2675,198.55.107.156,10.7.10.103,80,,49204,,6,8
2676,198.55.107.156,10.7.10.103,80,,49204,,6,8
2677,198.55.107.156,10.7.10.103,80,,49204,,6,8
2678,10.7.10.103,198.55.107.156,49204,,80,,6,8
2679,10.7.10.103,198.55.107.156,49204,,80,,6,8
2680,10.7.10.103,198.55.107.156,49204,,80,,6,8
2681,10.7.10.103,198.55.107.156,49204,,80,,6,8
2682,198.55.107.156,10.7.10.103,80,,49204,,6,8
2683,198.55.107.156,10.7.10.103,80,,49204,,6,8
2684,198.55.107.156,10.7.10.103,80,,49204,,6,8
2685,10.7.10.103,198.55.107.156,49204,,80,,6,8
2686,198.55.107.156,10.7.10.103,80,,49204,,6,8
2687,198.55.107.156,10.7.10.103,80,,49204,,6,8
2688,198.55.107.156,10.7.10.103,80,,49204,,6,8
2689,10.7.10.103,198.55.107.156,49204,,80,,6,8
2690,198.55.107.156,10.7.10.103,80,,49204,,6,8
2691,198.55.107.156,10.7.10.103,80,,49204,,6,8
2692,198.55.107.156,10.7.10.103,80,,49204,,6,8
2693,10.7.10.103,198.55.107.156,49204,,80,,6,8
2694,10.7.10.103,198.55.107.156,49204,,80,,6,8
2695,198.55.107.156,10.7.10.103,80,,49204,,6,8
2696,198.55.107.156,10.7.10.103,80,,49204,,6,8
2697,198.55.107.156,10.7.10.103,80,,49204,,6,8
2698,198.55.107.156,10.7.10.103,80,,49204,,6,8
2699,198.55.107.156,10.7.10.103,80,,49204,,6,8
2700,198.55.107.156,10.7.10.103,80,,49204,,6,8
2701,10.7.10.103,198.55.107.156,49204,,80,,6,8
2702,198.55.107.156,10.7.10.103,80,,49204,,6,8
2703,10.7.10.103,198.55.107.156,49204,,80,,6,8
2704,198.55.107.156,10.7.10.103,80,,49204,,6,8
2705,198.55.107.156,10.7.10.103,80,,49204,,6,8
2706,198.55.107.156,10.7.10.103,80,,49204,,6,8
2707,198.55.107.156,10.7.10.103,80,,49204,,6,8
2708,198.55.107.156,10.7.10.103,80,,49204,,6,8
2709,10.7.10.103,198.55.107.156,49204,,80,,6,8
2710,198.55.107.156,10.7.10.103,80,,49204,,6,8
2711,198.55.107.156,10.7.10.103,80,,49204,,6,8
2712,10.7.10.103,198.55.107.156,49204,,80,,6,8
2713,198.55.107.156,10.7.10.103,80,,49204,,6,8
2714,198.55.107.156,10.7.10.103,80,,49204,,6,8
2715,198.55.107.156,10.7.10.103,80,,49204,,6,8
2716,10.7.10.103,198.55.107.156,49204,,80,,6,8
2717,198.55.107.156,10.7.10.103,80,,49204,,6,8
2718,198.55.107.156,10.7.10.103,80,,49204,,6,8
2719,10.7.10.103,198.55.107.156,49204,,80,,6,8
2720,198.55.107.156,10.7.10.103,80,,49204,,6,8
2721,10.7.10.103,198.55.107.156,49204,,80,,6,8
2722,198.55.107.156,10.7.10.103,80,,49204,,6,8
2723,10.7.10.103,198.55.107.156,49204,,80,,6,8
2724,198.55.107.156,10.7.10.103,80,,49204,,6,8
2725,198.55.107.156,10.7.10.103,80,,49204,,6,8
2726,198.55.107.156,10.7.10.103,80,,49204,,6,8
2727,198.55.107.156,10.7.10.103,80,,49204,,6,8
2728,198.55.107.156,10.7.10.103,80,,49204,,6,8
2729,198.55.107.156,10.7.10.103,80,,49204,,6,8
2730,10.7.10.103,198.55.107.156,49204,,80,,6,8
2731,198.55.107.156,10.7.10.103,80,,49204,,6,8
2732,198.55.107.156,10.7.10.103,80,,49204,,6,8
2733,10.7.10.103,198.55.107.156,49204,,80,,6,8
2734,198.55.107.156,10.7.10.103,80,,49204,,6,8
2735,198.55.107.156,10.7.10.103,80,,49204,,6,8
2736,198.55.107.156,10.7.10.103,80,,49204,,6,8
2737,10.7.10.103,198.55.107.156,49204,,80,,6,8
2738,198.55.107.156,10.7.10.103,80,,49204,,6,8
2739,198.55.107.156,10.7.10.103,80,,49204,,6,8
2740,198.55.107.156,10.7.10.103,80,,49204,,6,8
2741,198.55.107.156,10.7.10.103,80,,49204,,6,8
2742,198.55.107.156,10.7.10.103,80,,49204,,6,8
2743,10.7.10.103,198.55.107.156,49204,,80,,6,8
2744,198.55.107.156,10.7.10.103,80,,49204,,6,8
2745,198.55.107.156,10.7.10.103,80,,49204,,6,8
2746,198.55.107.156,10.7.10.103,80,,49204,,6,8
2747,198.55.107.156,10.7.10.103,80,,49204,,6,8
2748,198.55.107.156,10.7.10.103,80,,49204,,6,8
2749,198.55.107.156,10.7.10.103,80,,49204,,6,8
2750,10.7.10.103,198.55.107.156,49204,,80,,6,8
2751,198.55.107.156,10.7.10.103,80,,49204,,6,8
2752,10.7.10.103,198.55.107.156,49204,,80,,6,8
2753,198.55.107.156,10.7.10.103,80,,49204,,6,8
2754,198.55.107.156,10.7.10.103,80,,49204,,6,8
2755,198.55.107.156,10.7.10.103,80,,49204,,6,8
2756,10.7.10.103,198.55.107.156,49204,,80,,6,8
2757,198.55.107.156,10.7.10.103,80,,49204,,6,8
2758,198.55.107.156,10.7.10.103,80,,49204,,6,8
2759,198.55.107.156,10.7.10.103,80,,49204,,6,8
2760,198.55.107.156,10.7.10.103,80,,49204,,6,8
2761,198.55.107.156,10.7.10.103,80,,49204,,6,8
2762,198.55.107.156,10.7.10.103,80,,49204,,6,8
2763,198.55.107.156,10.7.10.103,80,,49204,,6,8
2764,10.7.10.103,198.55.107.156,49204,,80,,6,8
2765,198.55.107.156,10.7.10.103,80,,49204,,6,8
2766,198.55.107.156,10.7.10.103,80,,49204,,6,8
2767,10.7.10.103,198.55.107.156,49204,,80,,6,8
2768,198.55.107.156,10.7.10.103,80,,49204,,6,8
2769,10.7.10.103,198.55.107.156,49204,,80,,6,8
2770,198.55.107.156,10.7.10.103,80,,49204,,6,8
2771,198.55.107.156,10.7.10.103,80,,49204,,6,8
2772,198.55.107.156,10.7.10.103,80,,49204,,6,8
2773,10.7.10.103,198.55.107.156,49204,,80,,6,8
2774,198.55.107.156,10.7.10.103,80,,49204,,6,8
